id,DateTime,sensor_name,line_no,electrical_conductivity(μS/cm),humidity(Soil_Moisture_level(%RH)),Soil_Temperature[°C],Battery_level(%)
35539,2023-07-01 21:41:49.750,EM500_SMTC_2,2,913,32.59,24.9,
35549,2023-07-01 21:51:51.105,EM500_SMTC_2,2,914,32.5,24.8,
35559,2023-07-01 22:01:52.451,EM500_SMTC_2,2,912,32.5,24.8,
35569,2023-07-01 22:11:53.830,EM500_SMTC_2,2,911,32.45,24.7,
35578,2023-07-01 22:21:55.194,EM500_SMTC_2,2,910,32.45,24.7,
35588,2023-07-01 22:31:56.538,EM500_SMTC_2,2,910,32.3,24.6,
35598,2023-07-01 22:41:57.897,EM500_SMTC_2,2,910,32.24,24.6,
35608,2023-07-01 22:51:59.268,EM500_SMTC_2,2,909,32.24,24.5,
35618,2023-07-01 23:02:00.625,EM500_SMTC_2,2,908,32.24,24.5,
35628,2023-07-01 23:12:01.971,EM500_SMTC_2,2,907,32.24,24.4,
35638,2023-07-01 23:22:03.329,EM500_SMTC_2,2,907,32.16,24.4,
35648,2023-07-01 23:32:04.681,EM500_SMTC_2,2,906,32.09,24.3,
35658,2023-07-01 23:42:06.039,EM500_SMTC_2,2,904,32.09,24.3,
35668,2023-07-01 23:52:07.412,EM500_SMTC_2,2,902,32.09,24.2,
35678,2023-07-02 00:02:08.803,EM500_SMTC_2,2,902,32.09,24.2,
35688,2023-07-02 00:12:10.152,EM500_SMTC_2,2,902,32.03,24.1,
35698,2023-07-02 00:22:11.512,EM500_SMTC_2,2,900,32.03,24.1,
35708,2023-07-02 00:32:12.867,EM500_SMTC_2,2,900,31.96,24.0,
35718,2023-07-02 00:42:14.221,EM500_SMTC_2,2,899,31.96,24.0,
35728,2023-07-02 00:52:15.596,EM500_SMTC_2,2,897,31.96,24.0,
35737,2023-07-02 01:02:16.943,EM500_SMTC_2,2,897,31.9,23.9,
35747,2023-07-02 01:12:18.294,EM500_SMTC_2,2,896,31.9,23.9,
35757,2023-07-02 01:22:19.657,EM500_SMTC_2,2,895,31.9,23.8,
35767,2023-07-02 01:32:21.021,EM500_SMTC_2,2,895,31.74,23.8,
35777,2023-07-02 01:42:22.378,EM500_SMTC_2,2,896,31.74,23.7,
35787,2023-07-02 01:52:23.729,EM500_SMTC_2,2,895,31.74,23.7,
35797,2023-07-02 02:02:25.091,EM500_SMTC_2,2,893,31.68,23.6,
35807,2023-07-02 02:12:26.461,EM500_SMTC_2,2,892,31.68,23.6,
35818,2023-07-02 02:22:27.828,EM500_SMTC_2,2,893,31.68,23.5,
35828,2023-07-02 02:32:29.181,EM500_SMTC_2,2,892,31.61,23.5,
35838,2023-07-02 02:42:30.544,EM500_SMTC_2,2,889,31.61,23.5,
35848,2023-07-02 02:52:31.901,EM500_SMTC_2,2,890,31.61,23.4,
35858,2023-07-02 03:02:33.267,EM500_SMTC_2,2,890,31.55,23.4,
35868,2023-07-02 03:12:34.637,EM500_SMTC_2,2,889,31.55,23.3,
35878,2023-07-02 03:22:35.995,EM500_SMTC_2,2,889,31.55,23.3,
35888,2023-07-02 03:32:37.355,EM500_SMTC_2,2,887,31.55,23.2,
35898,2023-07-02 03:42:38.718,EM500_SMTC_2,2,887,31.48,23.2,
35908,2023-07-02 03:52:40.085,EM500_SMTC_2,2,886,31.48,23.2,
35918,2023-07-02 04:02:41.456,EM500_SMTC_2,2,884,31.48,23.1,
35928,2023-07-02 04:12:42.812,EM500_SMTC_2,2,884,31.41,23.1,
35938,2023-07-02 04:22:44.162,EM500_SMTC_2,2,885,31.41,23.0,
35948,2023-07-02 04:32:45.521,EM500_SMTC_2,2,883,31.41,23.0,
35958,2023-07-02 04:42:46.896,EM500_SMTC_2,2,883,31.41,23.0,
35968,2023-07-02 04:52:48.261,EM500_SMTC_2,2,883,31.35,22.9,
35978,2023-07-02 05:02:49.629,EM500_SMTC_2,2,882,31.35,22.9,
35988,2023-07-02 05:12:50.986,EM500_SMTC_2,2,883,31.21,22.8,
35998,2023-07-02 05:22:52.357,EM500_SMTC_2,2,882,31.35,22.8,
36008,2023-07-02 05:32:53.733,EM500_SMTC_2,2,882,31.21,22.8,
36018,2023-07-02 05:42:55.070,EM500_SMTC_2,2,881,31.35,22.8,
36028,2023-07-02 05:52:56.441,EM500_SMTC_2,2,880,31.21,22.8,
36038,2023-07-02 06:02:57.772,EM500_SMTC_2,2,881,31.21,22.8,
36049,2023-07-02 06:12:59.130,EM500_SMTC_2,2,880,31.21,22.8,
36059,2023-07-02 06:23:00.487,EM500_SMTC_2,2,881,31.21,22.9,
36069,2023-07-02 06:33:01.872,EM500_SMTC_2,2,881,31.21,22.9,
36079,2023-07-02 06:43:03.226,EM500_SMTC_2,2,880,31.21,23.0,
36089,2023-07-02 06:53:04.597,EM500_SMTC_2,2,881,31.21,23.1,
36099,2023-07-02 07:03:05.962,EM500_SMTC_2,2,881,31.21,23.2,
36108,2023-07-02 07:13:07.314,EM500_SMTC_2,2,881,31.21,23.3,
36118,2023-07-02 07:23:08.679,EM500_SMTC_2,2,882,31.13,23.4,
36128,2023-07-02 07:33:10.062,EM500_SMTC_2,2,882,31.21,23.6,
36138,2023-07-02 07:43:11.401,EM500_SMTC_2,2,882,31.21,23.7,
36148,2023-07-02 07:53:12.758,EM500_SMTC_2,2,883,31.21,23.9,
36158,2023-07-02 08:03:14.142,EM500_SMTC_2,2,883,31.21,24.1,
36168,2023-07-02 08:13:15.491,EM500_SMTC_2,2,883,31.21,24.3,
36178,2023-07-02 08:23:16.855,EM500_SMTC_2,2,883,31.21,24.5,
36188,2023-07-02 08:33:18.228,EM500_SMTC_2,2,882,31.21,24.7,
36198,2023-07-02 08:43:19.598,EM500_SMTC_2,2,883,31.35,24.9,
36208,2023-07-02 08:53:20.965,EM500_SMTC_2,2,882,31.35,25.1,
36218,2023-07-02 09:03:22.319,EM500_SMTC_2,2,883,31.35,25.3,
36228,2023-07-02 09:13:23.685,EM500_SMTC_2,2,881,31.21,25.5,
36238,2023-07-02 09:23:25.052,EM500_SMTC_2,2,882,31.21,25.8,
36247,2023-07-02 09:33:26.407,EM500_SMTC_2,2,881,31.21,26.0,
36257,2023-07-02 09:43:27.793,EM500_SMTC_2,2,883,31.21,26.2,
36267,2023-07-02 09:53:29.148,EM500_SMTC_2,2,881,31.21,26.4,
36277,2023-07-02 10:03:30.525,EM500_SMTC_2,2,881,31.13,26.6,
36287,2023-07-02 10:13:31.891,EM500_SMTC_2,2,881,31.13,26.8,
36297,2023-07-02 10:23:33.254,EM500_SMTC_2,2,880,31.13,27.0,
36307,2023-07-02 10:33:34.613,EM500_SMTC_2,2,885,31.07,27.2,
36317,2023-07-02 10:43:35.979,EM500_SMTC_2,2,883,31.07,27.4,
36327,2023-07-02 10:53:37.335,EM500_SMTC_2,2,882,31.07,27.5,
36337,2023-07-02 11:03:38.711,EM500_SMTC_2,2,881,31.0,27.6,
36347,2023-07-02 11:13:40.074,EM500_SMTC_2,2,880,31.0,27.8,
36357,2023-07-02 11:23:41.428,EM500_SMTC_2,2,881,31.0,27.9,
36367,2023-07-02 11:33:42.796,EM500_SMTC_2,2,879,30.93,28.1,
36377,2023-07-02 11:43:44.180,EM500_SMTC_2,2,881,30.86,28.2,
36387,2023-07-02 11:53:45.535,EM500_SMTC_2,2,877,30.86,28.2,
36397,2023-07-02 12:03:46.921,EM500_SMTC_2,2,877,30.8,28.3,
36407,2023-07-02 12:13:48.289,EM500_SMTC_2,2,875,30.8,28.4,
36417,2023-07-02 12:23:49.657,EM500_SMTC_2,2,874,30.6,28.5,
36427,2023-07-02 12:33:51.013,EM500_SMTC_2,2,874,30.6,28.6,
36437,2023-07-02 12:43:52.387,EM500_SMTC_2,2,873,30.6,28.7,
36447,2023-07-02 12:53:53.765,EM500_SMTC_2,2,872,30.47,28.8,
36457,2023-07-02 13:03:55.155,EM500_SMTC_2,2,872,30.47,28.9,
36467,2023-07-02 13:13:56.499,EM500_SMTC_2,2,870,30.41,28.9,100
36477,2023-07-02 13:23:57.859,EM500_SMTC_2,2,868,30.33,29.0,
36487,2023-07-02 13:33:59.234,EM500_SMTC_2,2,869,30.33,29.1,
36497,2023-07-02 13:44:00.613,EM500_SMTC_2,2,866,30.26,29.2,
36507,2023-07-02 13:54:01.969,EM500_SMTC_2,2,866,30.14,29.2,
36517,2023-07-02 14:04:03.327,EM500_SMTC_2,2,865,30.07,29.3,
36527,2023-07-02 14:14:04.705,EM500_SMTC_2,2,864,30.07,29.3,
36537,2023-07-02 14:24:06.073,EM500_SMTC_2,2,864,30.01,29.3,
36547,2023-07-02 14:34:07.458,EM500_SMTC_2,2,862,29.94,29.4,
36557,2023-07-02 14:44:08.825,EM500_SMTC_2,2,861,29.88,29.4,
36567,2023-07-02 14:54:10.181,EM500_SMTC_2,2,861,29.81,29.4,
36577,2023-07-02 15:04:11.541,EM500_SMTC_2,2,859,29.75,29.4,
36587,2023-07-02 15:14:12.926,EM500_SMTC_2,2,862,29.75,29.4,
36597,2023-07-02 15:24:14.286,EM500_SMTC_2,2,858,29.62,29.3,
36607,2023-07-02 15:34:15.651,EM500_SMTC_2,2,857,29.62,29.3,
36617,2023-07-02 15:44:17.008,EM500_SMTC_2,2,857,29.56,29.3,
36636,2023-07-02 16:04:19.741,EM500_SMTC_2,2,855,29.49,29.2,
36646,2023-07-02 16:14:21.100,EM500_SMTC_2,2,855,29.43,29.2,
36656,2023-07-02 16:24:22.483,EM500_SMTC_2,2,854,29.43,29.1,
36666,2023-07-02 16:34:23.857,EM500_SMTC_2,2,854,29.36,29.1,
36676,2023-07-02 16:44:25.229,EM500_SMTC_2,2,854,29.36,29.0,
36686,2023-07-02 16:54:26.569,EM500_SMTC_2,2,853,29.29,29.0,
36696,2023-07-02 17:04:27.935,EM500_SMTC_2,2,851,29.29,28.9,
36706,2023-07-02 17:14:29.304,EM500_SMTC_2,2,853,29.23,28.9,
36716,2023-07-02 17:24:30.672,EM500_SMTC_2,2,850,29.1,28.8,
36726,2023-07-02 17:34:32.031,EM500_SMTC_2,2,850,29.1,28.8,
36736,2023-07-02 17:44:33.411,EM500_SMTC_2,2,850,29.1,28.7,
36746,2023-07-02 17:54:34.778,EM500_SMTC_2,2,849,29.03,28.7,
36756,2023-07-02 18:04:36.149,EM500_SMTC_2,2,849,29.03,28.6,
36766,2023-07-02 18:14:37.503,EM500_SMTC_2,2,849,29.03,28.6,
36776,2023-07-02 18:24:38.861,EM500_SMTC_2,2,849,28.97,28.5,
36786,2023-07-02 18:34:40.226,EM500_SMTC_2,2,848,28.97,28.5,
36796,2023-07-02 18:44:41.596,EM500_SMTC_2,2,848,28.92,28.4,
36806,2023-07-02 18:54:42.945,EM500_SMTC_2,2,848,28.92,28.3,
36816,2023-07-02 19:04:44.298,EM500_SMTC_2,2,847,28.92,28.3,
36826,2023-07-02 19:14:45.666,EM500_SMTC_2,2,847,28.85,28.2,
36836,2023-07-02 19:24:47.030,EM500_SMTC_2,2,847,28.92,28.1,
36846,2023-07-02 19:34:48.400,EM500_SMTC_2,2,846,28.85,28.0,
36856,2023-07-02 19:44:49.738,EM500_SMTC_2,2,846,28.78,28.0,
36866,2023-07-02 19:54:51.118,EM500_SMTC_2,2,846,28.78,27.9,
36876,2023-07-02 20:04:52.462,EM500_SMTC_2,2,844,28.78,27.8,
36886,2023-07-02 20:14:53.831,EM500_SMTC_2,2,843,28.78,27.7,
36896,2023-07-02 20:24:55.192,EM500_SMTC_2,2,843,28.72,27.7,
36906,2023-07-02 20:34:56.552,EM500_SMTC_2,2,842,28.72,27.6,
36916,2023-07-02 20:44:57.921,EM500_SMTC_2,2,843,28.72,27.5,
36925,2023-07-02 20:54:59.290,EM500_SMTC_2,2,842,28.6,27.4,
36935,2023-07-02 21:05:00.635,EM500_SMTC_2,2,841,28.6,27.4,
36945,2023-07-02 21:15:02.003,EM500_SMTC_2,2,841,28.6,27.3,
36955,2023-07-02 21:25:03.378,EM500_SMTC_2,2,840,28.53,27.2,
36965,2023-07-02 21:35:04.717,EM500_SMTC_2,2,839,28.53,27.1,
36975,2023-07-02 21:45:06.078,EM500_SMTC_2,2,839,28.47,27.1,
36985,2023-07-02 21:55:07.462,EM500_SMTC_2,2,838,28.47,27.0,
36995,2023-07-02 22:05:08.798,EM500_SMTC_2,2,839,28.47,26.9,
37005,2023-07-02 22:15:10.164,EM500_SMTC_2,2,837,28.47,26.8,
37015,2023-07-02 22:25:11.530,EM500_SMTC_2,2,837,28.47,26.8,
37025,2023-07-02 22:35:12.884,EM500_SMTC_2,2,837,28.4,26.7,
37035,2023-07-02 22:45:14.245,EM500_SMTC_2,2,836,28.4,26.6,
37045,2023-07-02 22:55:15.594,EM500_SMTC_2,2,837,28.4,26.6,
37055,2023-07-02 23:05:16.963,EM500_SMTC_2,2,835,28.35,26.5,
37065,2023-07-02 23:15:18.329,EM500_SMTC_2,2,835,28.35,26.4,
37075,2023-07-02 23:25:19.682,EM500_SMTC_2,2,834,28.35,26.4,
37085,2023-07-02 23:35:21.034,EM500_SMTC_2,2,833,28.35,26.3,
37095,2023-07-02 23:45:22.397,EM500_SMTC_2,2,833,28.28,26.2,
37105,2023-07-02 23:55:23.765,EM500_SMTC_2,2,832,28.28,26.2,
37115,2023-07-03 00:05:25.110,EM500_SMTC_2,2,832,28.28,26.1,
37125,2023-07-03 00:15:26.475,EM500_SMTC_2,2,831,28.22,26.1,
37135,2023-07-03 00:25:27.831,EM500_SMTC_2,2,830,28.22,26.0,
37145,2023-07-03 00:35:29.208,EM500_SMTC_2,2,831,28.22,25.9,
37155,2023-07-03 00:45:30.564,EM500_SMTC_2,2,830,28.22,25.9,
37165,2023-07-03 00:55:31.933,EM500_SMTC_2,2,830,28.1,25.8,
37175,2023-07-03 01:05:33.304,EM500_SMTC_2,2,829,28.1,25.8,
37185,2023-07-03 01:15:34.670,EM500_SMTC_2,2,829,28.1,25.7,
37195,2023-07-03 01:25:36.014,EM500_SMTC_2,2,828,28.1,25.7,
37205,2023-07-03 01:35:37.370,EM500_SMTC_2,2,827,28.03,25.6,
37215,2023-07-03 01:45:38.734,EM500_SMTC_2,2,827,28.03,25.5,
37225,2023-07-03 01:55:40.104,EM500_SMTC_2,2,826,28.03,25.5,
37235,2023-07-03 02:05:41.449,EM500_SMTC_2,2,826,28.03,25.4,
37245,2023-07-03 02:15:42.805,EM500_SMTC_2,2,827,28.03,25.3,
37255,2023-07-03 02:25:44.171,EM500_SMTC_2,2,826,27.98,25.3,
37265,2023-07-03 02:35:45.539,EM500_SMTC_2,2,826,27.98,25.2,
37275,2023-07-03 02:45:46.896,EM500_SMTC_2,2,825,27.98,25.2,
37285,2023-07-03 02:55:48.248,EM500_SMTC_2,2,824,27.98,25.1,
37295,2023-07-03 03:05:49.629,EM500_SMTC_2,2,824,27.91,25.1,
37305,2023-07-03 03:15:50.975,EM500_SMTC_2,2,823,27.91,25.0,
37315,2023-07-03 03:25:52.350,EM500_SMTC_2,2,823,27.91,25.0,
37325,2023-07-03 03:35:53.709,EM500_SMTC_2,2,823,27.91,24.9,
37335,2023-07-03 03:45:55.065,EM500_SMTC_2,2,823,27.91,24.9,
37345,2023-07-03 03:55:56.432,EM500_SMTC_2,2,822,27.86,24.8,
37355,2023-07-03 04:05:57.804,EM500_SMTC_2,2,821,27.86,24.8,
37365,2023-07-03 04:15:59.152,EM500_SMTC_2,2,821,27.86,24.7,
37375,2023-07-03 04:26:00.504,EM500_SMTC_2,2,821,27.86,24.7,
37385,2023-07-03 04:36:01.862,EM500_SMTC_2,2,820,27.79,24.6,
37395,2023-07-03 04:46:03.226,EM500_SMTC_2,2,820,27.79,24.6,
37404,2023-07-03 04:56:04.604,EM500_SMTC_2,2,820,27.79,24.5,
37423,2023-07-03 05:16:07.340,EM500_SMTC_2,2,819,27.79,24.5,
37433,2023-07-03 05:26:08.682,EM500_SMTC_2,2,818,27.79,24.4,
37443,2023-07-03 05:36:10.065,EM500_SMTC_2,2,818,27.79,24.4,
37454,2023-07-03 05:46:11.430,EM500_SMTC_2,2,817,27.72,24.4,
37465,2023-07-03 05:56:12.790,EM500_SMTC_2,2,817,27.72,24.3,
37475,2023-07-03 06:06:14.160,EM500_SMTC_2,2,817,27.72,24.3,
37485,2023-07-03 06:16:15.502,EM500_SMTC_2,2,817,27.6,24.3,
37495,2023-07-03 06:26:16.867,EM500_SMTC_2,2,817,27.6,24.4,
37505,2023-07-03 06:36:18.232,EM500_SMTC_2,2,817,27.6,24.4,
37515,2023-07-03 06:46:19.588,EM500_SMTC_2,2,817,27.6,24.5,
37525,2023-07-03 06:56:20.937,EM500_SMTC_2,2,819,27.6,24.5,
37535,2023-07-03 07:06:22.302,EM500_SMTC_2,2,819,27.6,24.6,
37545,2023-07-03 07:16:23.677,EM500_SMTC_2,2,818,27.6,24.7,
37555,2023-07-03 07:26:25.027,EM500_SMTC_2,2,818,27.6,24.9,
37564,2023-07-03 07:36:26.385,EM500_SMTC_2,2,818,27.6,25.0,
37574,2023-07-03 07:46:27.762,EM500_SMTC_2,2,819,27.6,25.2,
37584,2023-07-03 07:56:29.128,EM500_SMTC_2,2,817,27.6,25.3,
37594,2023-07-03 08:06:30.483,EM500_SMTC_2,2,819,27.6,25.5,
37604,2023-07-03 08:16:31.844,EM500_SMTC_2,2,819,27.6,25.7,
37615,2023-07-03 08:26:33.219,EM500_SMTC_2,2,818,27.6,25.9,
37625,2023-07-03 08:36:34.574,EM500_SMTC_2,2,819,27.6,26.1,
37636,2023-07-03 08:46:35.984,EM500_SMTC_2,2,819,27.6,26.2,
37646,2023-07-03 08:56:37.348,EM500_SMTC_2,2,820,27.6,26.4,
37656,2023-07-03 09:06:38.708,EM500_SMTC_2,2,820,27.6,26.6,
37666,2023-07-03 09:16:40.071,EM500_SMTC_2,2,819,27.6,26.8,
37676,2023-07-03 09:26:41.462,EM500_SMTC_2,2,820,27.6,27.0,
37687,2023-07-03 09:36:42.806,EM500_SMTC_2,2,819,27.72,27.2,
37697,2023-07-03 09:46:44.160,EM500_SMTC_2,2,820,27.72,27.4,
37707,2023-07-03 09:56:45.531,EM500_SMTC_2,2,822,27.72,27.5,
37717,2023-07-03 10:06:46.893,EM500_SMTC_2,2,821,27.72,27.6,
37727,2023-07-03 10:16:48.253,EM500_SMTC_2,2,821,27.72,27.8,
37737,2023-07-03 10:26:49.629,EM500_SMTC_2,2,821,27.6,28.0,
37747,2023-07-03 10:36:50.986,EM500_SMTC_2,2,822,27.6,28.1,
37757,2023-07-03 10:46:52.354,EM500_SMTC_2,2,820,27.72,28.3,
37767,2023-07-03 10:56:53.722,EM500_SMTC_2,2,821,27.6,28.4,
37777,2023-07-03 11:06:55.080,EM500_SMTC_2,2,823,27.6,28.5,
37787,2023-07-03 11:16:56.444,EM500_SMTC_2,2,821,27.6,28.7,
37797,2023-07-03 11:26:57.814,EM500_SMTC_2,2,820,27.72,28.8,
37807,2023-07-03 11:36:59.172,EM500_SMTC_2,2,820,27.6,28.8,
37816,2023-07-03 11:47:00.550,EM500_SMTC_2,2,819,27.6,28.9,
37826,2023-07-03 11:57:01.917,EM500_SMTC_2,2,821,27.6,29.0,
37836,2023-07-03 12:07:03.275,EM500_SMTC_2,2,817,27.55,29.0,
37846,2023-07-03 12:17:04.650,EM500_SMTC_2,2,817,27.55,29.1,
37856,2023-07-03 12:27:06.006,EM500_SMTC_2,2,817,27.55,29.1,
37866,2023-07-03 12:37:07.377,EM500_SMTC_2,2,816,27.55,29.2,
37876,2023-07-03 12:47:08.749,EM500_SMTC_2,2,819,27.48,29.3,
37886,2023-07-03 12:57:10.123,EM500_SMTC_2,2,816,27.48,29.3,
37896,2023-07-03 13:07:11.499,EM500_SMTC_2,2,816,27.48,29.4,
37906,2023-07-03 13:17:12.867,EM500_SMTC_2,2,815,27.48,29.4,100
37916,2023-07-03 13:27:14.220,EM500_SMTC_2,2,816,27.48,29.4,
37926,2023-07-03 13:37:15.605,EM500_SMTC_2,2,815,27.43,29.5,
37936,2023-07-03 13:47:16.952,EM500_SMTC_2,2,814,27.43,29.5,
37946,2023-07-03 13:57:18.338,EM500_SMTC_2,2,815,27.43,29.5,
37956,2023-07-03 14:07:19.691,EM500_SMTC_2,2,814,27.43,29.5,
37966,2023-07-03 14:17:21.043,EM500_SMTC_2,2,814,27.36,29.5,
37976,2023-07-03 14:27:22.435,EM500_SMTC_2,2,814,27.36,29.5,
37986,2023-07-03 14:37:23.809,EM500_SMTC_2,2,813,27.31,29.5,
37996,2023-07-03 14:47:25.165,EM500_SMTC_2,2,813,27.31,29.5,
38006,2023-07-03 14:57:26.515,EM500_SMTC_2,2,813,27.31,29.5,
38016,2023-07-03 15:07:27.880,EM500_SMTC_2,2,813,27.31,29.5,
38026,2023-07-03 15:17:29.261,EM500_SMTC_2,2,813,27.24,29.5,
38036,2023-07-03 15:27:30.624,EM500_SMTC_2,2,812,27.24,29.5,
38046,2023-07-03 15:37:32.006,EM500_SMTC_2,2,811,27.24,29.5,
38056,2023-07-03 15:47:33.359,EM500_SMTC_2,2,812,27.24,29.4,
38066,2023-07-03 15:57:34.719,EM500_SMTC_2,2,811,27.19,29.4,
38076,2023-07-03 16:07:36.110,EM500_SMTC_2,2,812,27.19,29.4,
38086,2023-07-03 16:17:37.456,EM500_SMTC_2,2,810,27.19,29.4,
38096,2023-07-03 16:27:38.826,EM500_SMTC_2,2,810,27.19,29.3,
38106,2023-07-03 16:37:40.194,EM500_SMTC_2,2,810,27.19,29.3,
38116,2023-07-03 16:47:41.541,EM500_SMTC_2,2,809,27.07,29.2,
38127,2023-07-03 16:57:42.896,EM500_SMTC_2,2,809,27.07,29.2,
38137,2023-07-03 17:07:44.255,EM500_SMTC_2,2,808,27.07,29.1,
38147,2023-07-03 17:17:45.612,EM500_SMTC_2,2,808,27.02,29.0,
38157,2023-07-03 17:27:46.965,EM500_SMTC_2,2,809,27.02,29.0,
38167,2023-07-03 17:37:48.337,EM500_SMTC_2,2,808,27.02,28.9,
38177,2023-07-03 17:47:49.695,EM500_SMTC_2,2,807,26.95,28.8,
38187,2023-07-03 17:57:51.064,EM500_SMTC_2,2,807,26.95,28.7,
38197,2023-07-03 18:07:52.419,EM500_SMTC_2,2,806,26.95,28.6,
38207,2023-07-03 18:17:53.785,EM500_SMTC_2,2,806,26.95,28.5,
38217,2023-07-03 18:27:55.133,EM500_SMTC_2,2,804,26.95,28.5,
38227,2023-07-03 18:37:56.496,EM500_SMTC_2,2,803,26.9,28.3,
38237,2023-07-03 18:47:57.874,EM500_SMTC_2,2,804,26.9,28.2,
38247,2023-07-03 18:57:59.214,EM500_SMTC_2,2,803,26.84,28.1,
38256,2023-07-03 19:08:00.578,EM500_SMTC_2,2,802,26.84,28.0,
38266,2023-07-03 19:18:01.948,EM500_SMTC_2,2,802,26.84,27.9,
38277,2023-07-03 19:28:03.312,EM500_SMTC_2,2,801,26.77,27.8,
38287,2023-07-03 19:38:04.677,EM500_SMTC_2,2,802,26.77,27.7,
38297,2023-07-03 19:48:06.024,EM500_SMTC_2,2,801,26.77,27.7,
38307,2023-07-03 19:58:07.390,EM500_SMTC_2,2,800,26.77,27.6,
38317,2023-07-03 20:08:08.744,EM500_SMTC_2,2,800,26.77,27.5,
38327,2023-07-03 20:18:10.102,EM500_SMTC_2,2,800,26.72,27.4,
38337,2023-07-03 20:28:11.486,EM500_SMTC_2,2,799,26.72,27.4,
38347,2023-07-03 20:38:12.847,EM500_SMTC_2,2,797,26.72,27.3,
38357,2023-07-03 20:48:14.200,EM500_SMTC_2,2,798,26.72,27.2,
38367,2023-07-03 20:58:15.569,EM500_SMTC_2,2,799,26.72,27.1,
38377,2023-07-03 21:08:16.919,EM500_SMTC_2,2,798,26.6,27.1,
38387,2023-07-03 21:18:18.272,EM500_SMTC_2,2,797,26.6,27.0,
38397,2023-07-03 21:28:19.646,EM500_SMTC_2,2,796,26.6,26.9,
38407,2023-07-03 21:38:20.994,EM500_SMTC_2,2,797,26.55,26.8,
38417,2023-07-03 21:48:22.373,EM500_SMTC_2,2,796,26.55,26.8,
38427,2023-07-03 21:58:23.740,EM500_SMTC_2,2,795,26.55,26.7,
38437,2023-07-03 22:08:25.104,EM500_SMTC_2,2,796,26.49,26.6,
38447,2023-07-03 22:18:26.470,EM500_SMTC_2,2,796,26.49,26.6,
38456,2023-07-03 22:28:27.816,EM500_SMTC_2,2,796,26.49,26.5,
38466,2023-07-03 22:38:29.175,EM500_SMTC_2,2,795,26.49,26.4,
38476,2023-07-03 22:48:30.551,EM500_SMTC_2,2,794,26.49,26.4,
38486,2023-07-03 22:58:31.916,EM500_SMTC_2,2,794,26.42,26.3,
38496,2023-07-03 23:08:33.277,EM500_SMTC_2,2,793,26.42,26.2,
38506,2023-07-03 23:18:34.621,EM500_SMTC_2,2,793,26.42,26.2,
38516,2023-07-03 23:28:35.982,EM500_SMTC_2,2,792,26.42,26.1,
38526,2023-07-03 23:38:37.349,EM500_SMTC_2,2,792,26.37,26.1,
38536,2023-07-03 23:48:38.718,EM500_SMTC_2,2,791,26.37,26.0,
38546,2023-07-03 23:58:40.065,EM500_SMTC_2,2,791,26.37,25.9,
38556,2023-07-04 00:08:41.443,EM500_SMTC_2,2,791,26.37,25.9,
38566,2023-07-04 00:18:42.787,EM500_SMTC_2,2,791,26.32,25.8,
38576,2023-07-04 00:28:44.150,EM500_SMTC_2,2,789,26.32,25.8,
38586,2023-07-04 00:38:45.517,EM500_SMTC_2,2,789,26.32,25.7,
38596,2023-07-04 00:48:46.864,EM500_SMTC_2,2,788,26.32,25.7,
38606,2023-07-04 00:58:48.219,EM500_SMTC_2,2,789,26.32,25.6,
38616,2023-07-04 01:08:49.580,EM500_SMTC_2,2,788,26.32,25.6,
38626,2023-07-04 01:18:50.940,EM500_SMTC_2,2,788,26.25,25.5,
38636,2023-07-04 01:28:52.324,EM500_SMTC_2,2,787,26.32,25.5,
38646,2023-07-04 01:38:53.677,EM500_SMTC_2,2,787,26.25,25.4,
38656,2023-07-04 01:48:55.032,EM500_SMTC_2,2,787,26.25,25.4,
38666,2023-07-04 01:58:56.407,EM500_SMTC_2,2,786,26.25,25.3,
38676,2023-07-04 02:08:57.759,EM500_SMTC_2,2,785,26.25,25.3,
38686,2023-07-04 02:18:59.130,EM500_SMTC_2,2,785,26.14,25.3,
38696,2023-07-04 02:29:00.488,EM500_SMTC_2,2,783,26.14,25.2,
38706,2023-07-04 02:39:01.853,EM500_SMTC_2,2,784,26.14,25.2,
38716,2023-07-04 02:49:03.247,EM500_SMTC_2,2,784,26.09,25.1,
38726,2023-07-04 02:59:04.589,EM500_SMTC_2,2,784,26.09,25.1,
38737,2023-07-04 03:09:05.964,EM500_SMTC_2,2,783,26.09,25.0,
38747,2023-07-04 03:19:07.340,EM500_SMTC_2,2,783,26.09,25.0,
38757,2023-07-04 03:29:08.674,EM500_SMTC_2,2,784,26.09,24.9,
38766,2023-07-04 03:39:10.031,EM500_SMTC_2,2,783,26.02,24.9,
38776,2023-07-04 03:49:11.401,EM500_SMTC_2,2,784,26.02,24.8,
38785,2023-07-04 03:59:12.771,EM500_SMTC_2,2,783,26.09,24.8,
38795,2023-07-04 04:09:14.129,EM500_SMTC_2,2,783,26.02,24.7,
38805,2023-07-04 04:19:15.494,EM500_SMTC_2,2,782,26.02,24.7,
38815,2023-07-04 04:29:16.869,EM500_SMTC_2,2,783,25.96,24.6,
38825,2023-07-04 04:39:18.225,EM500_SMTC_2,2,781,25.96,24.6,
38835,2023-07-04 04:49:19.598,EM500_SMTC_2,2,782,25.96,24.5,
38845,2023-07-04 04:59:20.938,EM500_SMTC_2,2,783,25.96,24.5,
38855,2023-07-04 05:09:22.320,EM500_SMTC_2,2,781,25.96,24.4,
