id,DateTime,Sensor_Name(Identifier),co2(ppm),humidity(%RH),barometric_pressure(hPa),Temperature [°C],battery [%]
186054,2023-09-04 09:42:02.640,EM500 Co2,495,50.5,1018.5,31.0,
186073,2023-09-04 09:52:02.574,EM500 Co2,481,48.0,1018.4,32.4,
186090,2023-09-04 10:02:02.532,EM500 Co2,482,46.0,1018.3,33.4,
186109,2023-09-04 10:12:02.513,EM500 Co2,472,47.5,1018.3,32.5,
186128,2023-09-04 10:22:02.475,EM500 Co2,479,46.0,1018.1,33.1,
186146,2023-09-04 10:32:02.458,EM500 Co2,470,46.0,1018.1,32.8,
186165,2023-09-04 10:42:02.429,EM500 Co2,478,45.0,1018.0,32.9,
186179,2023-09-04 10:52:02.372,EM500 Co2,467,44.5,1018.0,33.4,
186198,2023-09-04 11:02:02.380,EM500 Co2,444,41.0,1018.0,34.0,
186215,2023-09-04 11:12:02.345,EM500 Co2,459,38.5,1017.9,34.4,
186232,2023-09-04 11:22:02.323,EM500 Co2,449,38.0,1017.6,34.0,
186246,2023-09-04 11:32:02.306,EM500 Co2,430,39.5,1017.5,34.2,
186262,2023-09-04 11:42:02.238,EM500 Co2,449,38.5,1017.4,34.4,
186280,2023-09-04 11:52:02.253,EM500 Co2,445,39.0,1017.4,33.9,
186297,2023-09-04 12:02:02.256,EM500 Co2,462,37.5,1017.2,34.0,
186314,2023-09-04 12:12:03.908,EM500 Co2,436,36.0,1017.2,34.6,
186332,2023-09-04 12:22:02.164,EM500 Co2,452,36.5,1016.9,35.0,
186349,2023-09-04 12:32:02.135,EM500 Co2,453,36.0,1016.8,34.7,
186369,2023-09-04 12:42:02.109,EM500 Co2,447,36.5,1016.8,34.6,
186385,2023-09-04 12:52:02.103,EM500 Co2,465,36.5,1016.6,34.7,
186404,2023-09-04 13:02:02.060,EM500 Co2,461,36.0,1016.5,34.2,
186422,2023-09-04 13:12:02.062,EM500 Co2,450,38.0,1016.4,34.7,
186441,2023-09-04 13:22:02.014,EM500 Co2,444,36.5,1016.2,34.5,
186458,2023-09-04 13:32:02.005,EM500 Co2,445,35.5,1016.1,35.2,
186476,2023-09-04 13:42:01.971,EM500 Co2,459,35.5,1015.9,34.9,
186495,2023-09-04 13:52:01.941,EM500 Co2,448,37.5,1015.9,35.1,
186512,2023-09-04 14:02:01.917,EM500 Co2,426,34.5,1015.7,35.7,
186528,2023-09-04 14:12:01.895,EM500 Co2,443,34.5,1015.6,35.7,
186545,2023-09-04 14:22:01.863,EM500 Co2,425,33.5,1015.6,35.4,
186563,2023-09-04 14:32:01.852,EM500 Co2,457,34.5,1015.5,35.7,
186580,2023-09-04 14:42:01.831,EM500 Co2,429,35.5,1015.4,35.2,
186597,2023-09-04 14:52:01.806,EM500 Co2,429,34.5,1015.3,36.0,
186614,2023-09-04 15:02:01.775,EM500 Co2,441,34.0,1015.2,36.0,
186632,2023-09-04 15:12:01.735,EM500 Co2,449,33.0,1015.1,35.9,
186649,2023-09-04 15:22:01.711,EM500 Co2,448,33.0,1015.1,35.7,
186667,2023-09-04 15:32:01.706,EM500 Co2,425,33.0,1015.0,36.1,
186684,2023-09-04 15:42:01.669,EM500 Co2,449,34.5,1015.0,35.2,
186701,2023-09-04 15:52:01.642,EM500 Co2,436,35.5,1015.0,34.9,
186719,2023-09-04 16:02:01.598,EM500 Co2,417,36.0,1015.0,34.4,
186737,2023-09-04 16:12:01.586,EM500 Co2,431,36.0,1015.0,34.1,
186754,2023-09-04 16:22:01.562,EM500 Co2,451,35.5,1015.0,34.1,
186773,2023-09-04 16:32:01.531,EM500 Co2,445,37.5,1015.0,33.5,
186791,2023-09-04 16:42:01.514,EM500 Co2,433,38.0,1014.9,32.8,
186810,2023-09-04 16:52:01.487,EM500 Co2,452,38.5,1015.0,32.1,
186828,2023-09-04 17:02:01.410,EM500 Co2,442,39.5,1015.0,31.2,
186847,2023-09-04 17:12:01.429,EM500 Co2,449,41.5,1015.0,30.7,
186862,2023-09-04 17:22:01.389,EM500 Co2,448,43.0,1015.2,29.8,
186880,2023-09-04 17:32:01.383,EM500 Co2,438,45.0,1015.3,28.8,
186896,2023-09-04 17:42:01.338,EM500 Co2,443,48.0,1015.4,27.4,
186912,2023-09-04 17:52:01.308,EM500 Co2,468,49.5,1015.5,26.4,
186927,2023-09-04 18:02:01.284,EM500 Co2,446,51.0,1015.7,25.8,
186946,2023-09-04 18:12:01.263,EM500 Co2,446,52.5,1015.9,25.5,
186962,2023-09-04 18:22:01.224,EM500 Co2,444,52.5,1015.8,25.1,
186978,2023-09-04 18:32:01.189,EM500 Co2,455,53.0,1015.9,24.9,
186997,2023-09-04 18:42:01.170,EM500 Co2,457,53.5,1016.0,24.8,
187015,2023-09-04 18:52:01.122,EM500 Co2,458,54.0,1016.2,24.5,
187034,2023-09-04 19:02:01.128,EM500 Co2,455,55.0,1016.3,24.1,
187052,2023-09-04 19:12:01.077,EM500 Co2,455,56.0,1016.4,23.8,
187066,2023-09-04 19:22:01.045,EM500 Co2,455,56.5,1016.5,23.5,
187083,2023-09-04 19:32:01.007,EM500 Co2,450,57.0,1016.6,23.2,
187101,2023-09-04 19:42:00.991,EM500 Co2,463,57.0,1016.7,23.0,
187119,2023-09-04 19:52:00.960,EM500 Co2,469,58.0,1016.8,22.9,
187137,2023-09-04 20:02:00.925,EM500 Co2,477,57.5,1016.8,22.7,
187156,2023-09-04 20:12:00.917,EM500 Co2,474,58.5,1016.9,22.6,
187175,2023-09-04 20:22:00.869,EM500 Co2,468,58.0,1017.0,22.4,
187193,2023-09-04 20:32:00.845,EM500 Co2,467,59.0,1017.0,22.3,
187211,2023-09-04 20:42:02.524,EM500 Co2,456,59.0,1017.1,22.2,
187229,2023-09-04 20:52:00.790,EM500 Co2,468,60.5,1017.2,21.8,
187247,2023-09-04 21:02:00.740,EM500 Co2,465,61.0,1017.3,21.5,
187266,2023-09-04 21:12:00.732,EM500 Co2,462,61.5,1017.5,21.3,
187283,2023-09-04 21:22:00.694,EM500 Co2,454,62.5,1017.5,21.2,
187302,2023-09-04 21:32:00.650,EM500 Co2,468,63.0,1017.7,21.0,
187318,2023-09-04 21:42:00.635,EM500 Co2,471,63.5,1017.5,20.9,
187337,2023-09-04 21:52:00.626,EM500 Co2,464,64.0,1017.5,20.7,
187354,2023-09-04 22:02:00.572,EM500 Co2,490,65.5,1017.6,20.4,
187372,2023-09-04 22:12:00.560,EM500 Co2,486,67.0,1017.7,20.1,
187391,2023-09-04 22:22:00.512,EM500 Co2,484,68.0,1017.8,19.7,
187407,2023-09-04 22:32:00.492,EM500 Co2,508,68.5,1017.9,19.2,100.0
187423,2023-09-04 22:42:00.460,EM500 Co2,499,71.5,1018.1,18.7,
187443,2023-09-04 22:52:00.436,EM500 Co2,542,74.5,1018.0,18.4,
187459,2023-09-04 23:02:00.410,EM500 Co2,576,76.0,1018.2,18.0,
187476,2023-09-04 23:12:00.393,EM500 Co2,530,76.0,1018.3,17.7,
187492,2023-09-04 23:22:00.358,EM500 Co2,526,77.5,1018.2,18.0,
187510,2023-09-04 23:32:00.317,EM500 Co2,493,75.5,1018.1,18.2,
187525,2023-09-04 23:42:00.285,EM500 Co2,510,75.5,1018.1,18.2,
187544,2023-09-04 23:52:00.228,EM500 Co2,520,75.5,1018.1,18.1,
187561,2023-09-05 00:02:00.235,EM500 Co2,533,77.0,1018.1,18.0,
187580,2023-09-05 00:12:00.169,EM500 Co2,555,78.5,1018.0,18.1,
187597,2023-09-05 00:22:00.171,EM500 Co2,575,79.5,1018.0,18.2,
187615,2023-09-05 00:32:00.149,EM500 Co2,590,80.0,1018.0,18.3,
187633,2023-09-05 00:42:00.112,EM500 Co2,551,79.0,1017.9,18.2,
187652,2023-09-05 00:52:00.104,EM500 Co2,561,78.5,1018.0,18.5,
187669,2023-09-05 01:02:00.067,EM500 Co2,591,78.5,1017.9,18.5,
187690,2023-09-05 01:12:00.039,EM500 Co2,601,79.0,1017.9,18.1,
187706,2023-09-05 01:22:00.055,EM500 Co2,571,79.0,1018.0,17.8,
187725,2023-09-05 01:31:59.975,EM500 Co2,547,79.5,1018.1,17.6,
187741,2023-09-05 01:41:59.966,EM500 Co2,542,79.0,1018.0,17.5,
187760,2023-09-05 01:51:59.935,EM500 Co2,519,76.5,1018.0,17.7,
187778,2023-09-05 02:01:59.885,EM500 Co2,522,73.5,1017.9,18.2,
187795,2023-09-05 02:11:59.821,EM500 Co2,515,70.5,1017.8,18.6,
187808,2023-09-05 02:21:59.831,EM500 Co2,475,67.0,1017.8,19.0,
187825,2023-09-05 02:31:59.847,EM500 Co2,492,65.5,1017.8,19.0,
187842,2023-09-05 02:41:59.779,EM500 Co2,482,65.5,1017.8,18.9,
187859,2023-09-05 02:51:59.757,EM500 Co2,505,67.0,1017.8,18.7,
187876,2023-09-05 03:01:59.713,EM500 Co2,501,67.5,1017.7,18.5,
187895,2023-09-05 03:11:59.709,EM500 Co2,515,69.5,1017.8,17.9,
187912,2023-09-05 03:21:59.659,EM500 Co2,494,70.5,1017.6,18.0,
187930,2023-09-05 03:31:59.629,EM500 Co2,485,69.5,1017.6,18.5,
187950,2023-09-05 03:41:59.615,EM500 Co2,510,68.5,1017.7,18.7,
187968,2023-09-05 03:51:59.584,EM500 Co2,510,71.5,1017.7,18.6,
187984,2023-09-05 04:01:59.566,EM500 Co2,523,70.5,1017.6,18.4,
188004,2023-09-05 04:11:59.540,EM500 Co2,532,74.0,1017.7,18.1,
188020,2023-09-05 04:21:59.501,EM500 Co2,541,74.5,1017.8,17.7,
188038,2023-09-05 04:31:59.455,EM500 Co2,571,75.5,1017.9,17.4,
188055,2023-09-05 04:41:59.445,EM500 Co2,547,76.5,1017.9,17.4,
188074,2023-09-05 04:51:59.420,EM500 Co2,524,75.5,1018.0,17.8,
188091,2023-09-05 05:01:59.380,EM500 Co2,517,74.0,1018.0,18.3,
188109,2023-09-05 05:11:59.356,EM500 Co2,522,73.0,1018.0,18.7,
188126,2023-09-05 05:21:59.319,EM500 Co2,519,71.5,1018.1,19.1,
188144,2023-09-05 05:31:59.288,EM500 Co2,510,70.0,1018.0,19.5,
188160,2023-09-05 05:41:59.261,EM500 Co2,506,68.0,1018.0,20.1,
188176,2023-09-05 05:51:59.244,EM500 Co2,493,65.5,1018.1,20.7,
188194,2023-09-05 06:01:59.208,EM500 Co2,504,64.5,1018.2,21.0,
188213,2023-09-05 06:11:59.189,EM500 Co2,518,64.5,1018.2,21.4,
188231,2023-09-05 06:21:59.163,EM500 Co2,474,62.0,1018.2,21.8,
188247,2023-09-05 06:31:59.124,EM500 Co2,477,59.5,1018.1,22.2,
188265,2023-09-05 06:41:59.093,EM500 Co2,495,58.5,1018.2,23.1,
188283,2023-09-05 06:51:59.073,EM500 Co2,468,53.0,1018.0,25.9,
188302,2023-09-05 07:01:59.034,EM500 Co2,469,48.0,1018.0,26.8,
188319,2023-09-05 07:11:59.017,EM500 Co2,480,47.0,1018.0,26.7,
188335,2023-09-05 07:21:58.975,EM500 Co2,483,44.5,1018.0,27.5,
188352,2023-09-05 07:31:58.917,EM500 Co2,454,48.0,1018.0,26.2,
188370,2023-09-05 07:41:58.923,EM500 Co2,457,48.0,1018.1,25.9,
188385,2023-09-05 07:51:58.889,EM500 Co2,454,48.5,1018.1,26.6,
188402,2023-09-05 08:01:58.861,EM500 Co2,456,49.0,1018.4,26.9,
188420,2023-09-05 08:11:58.833,EM500 Co2,456,48.0,1018.3,26.7,
188438,2023-09-05 08:21:58.790,EM500 Co2,465,51.5,1018.5,26.5,
188455,2023-09-05 08:31:58.775,EM500 Co2,476,50.0,1018.4,26.6,
188473,2023-09-05 08:41:58.757,EM500 Co2,500,48.5,1018.4,26.9,
188490,2023-09-05 08:51:58.723,EM500 Co2,459,48.0,1018.4,27.2,
188506,2023-09-05 09:01:58.689,EM500 Co2,463,48.5,1018.5,27.0,
188524,2023-09-05 09:11:58.659,EM500 Co2,464,49.5,1018.5,26.9,
188542,2023-09-05 09:21:58.614,EM500 Co2,462,48.0,1018.5,27.7,
188561,2023-09-05 09:31:58.600,EM500 Co2,445,46.5,1018.4,27.9,
188577,2023-09-05 09:41:58.572,EM500 Co2,439,46.0,1018.2,29.0,
188595,2023-09-05 09:51:58.546,EM500 Co2,447,40.0,1018.1,28.8,
188611,2023-09-05 10:01:58.511,EM500 Co2,449,42.0,1018.1,28.3,
188629,2023-09-05 10:11:58.489,EM500 Co2,428,41.5,1018.1,28.2,
188646,2023-09-05 10:21:58.430,EM500 Co2,447,41.0,1018.0,29.0,
188665,2023-09-05 10:31:58.424,EM500 Co2,431,39.5,1017.9,29.2,
188684,2023-09-05 10:41:58.398,EM500 Co2,430,38.5,1017.7,29.3,
188702,2023-09-05 10:51:58.389,EM500 Co2,443,37.5,1017.6,30.4,
188720,2023-09-05 11:01:58.348,EM500 Co2,444,35.5,1017.4,30.7,
188739,2023-09-05 11:11:58.323,EM500 Co2,441,34.5,1017.3,30.9,
188758,2023-09-05 11:21:58.325,EM500 Co2,426,32.5,1017.2,31.3,
188777,2023-09-05 11:31:58.259,EM500 Co2,433,33.0,1017.0,31.2,
188794,2023-09-05 11:41:58.230,EM500 Co2,424,33.0,1017.0,31.2,
188812,2023-09-05 11:51:58.211,EM500 Co2,420,32.5,1016.8,30.9,
188830,2023-09-05 12:01:58.165,EM500 Co2,432,34.0,1016.7,31.4,
188847,2023-09-05 12:11:58.161,EM500 Co2,432,33.5,1016.5,31.5,
188865,2023-09-05 12:21:58.117,EM500 Co2,430,35.0,1016.3,31.7,
188882,2023-09-05 12:31:58.091,EM500 Co2,436,31.5,1016.2,31.8,
188900,2023-09-05 12:41:59.779,EM500 Co2,441,33.5,1016.1,31.5,
188916,2023-09-05 12:51:59.753,EM500 Co2,433,33.0,1016.1,31.6,
188934,2023-09-05 13:01:58.004,EM500 Co2,437,32.5,1015.8,32.0,
188952,2023-09-05 13:11:57.986,EM500 Co2,419,34.0,1015.8,32.1,
188968,2023-09-05 13:21:57.956,EM500 Co2,428,34.0,1015.8,32.0,
188986,2023-09-05 13:31:57.925,EM500 Co2,457,33.0,1015.7,32.3,
189004,2023-09-05 13:41:57.917,EM500 Co2,435,32.5,1015.5,32.2,
189023,2023-09-05 13:51:57.884,EM500 Co2,447,32.0,1015.3,32.6,
189039,2023-09-05 14:01:57.855,EM500 Co2,437,33.0,1015.4,31.9,
189058,2023-09-05 14:11:57.833,EM500 Co2,439,33.5,1015.3,32.0,
189075,2023-09-05 14:21:57.835,EM500 Co2,438,33.5,1015.2,32.3,
189092,2023-09-05 14:31:57.767,EM500 Co2,427,33.5,1015.3,32.4,
189110,2023-09-05 14:41:57.720,EM500 Co2,447,31.5,1015.1,32.4,
189127,2023-09-05 14:51:57.719,EM500 Co2,437,31.5,1015.0,32.8,
189144,2023-09-05 15:01:57.693,EM500 Co2,449,31.5,1014.9,32.7,
189161,2023-09-05 15:11:57.655,EM500 Co2,442,30.5,1014.9,32.5,
189179,2023-09-05 15:21:57.679,EM500 Co2,430,28.0,1014.8,32.5,
189197,2023-09-05 15:31:57.647,EM500 Co2,435,28.5,1014.8,32.0,
189213,2023-09-05 15:41:57.597,EM500 Co2,424,29.0,1014.8,31.7,
189232,2023-09-05 15:51:57.581,EM500 Co2,443,27.5,1014.8,31.7,
189250,2023-09-05 16:01:57.532,EM500 Co2,424,28.5,1014.9,31.7,
189269,2023-09-05 16:11:57.490,EM500 Co2,446,28.0,1014.9,31.7,
189286,2023-09-05 16:21:57.485,EM500 Co2,429,29.0,1015.0,31.5,
189303,2023-09-05 16:31:57.439,EM500 Co2,437,30.0,1015.1,30.6,
189320,2023-09-05 16:41:57.385,EM500 Co2,445,31.5,1015.1,30.0,
189338,2023-09-05 16:51:57.398,EM500 Co2,425,31.5,1015.1,29.5,
189356,2023-09-05 17:01:57.382,EM500 Co2,442,33.0,1015.1,28.8,
189376,2023-09-05 17:11:57.326,EM500 Co2,428,35.0,1015.3,28.0,
189394,2023-09-05 17:21:57.312,EM500 Co2,432,35.0,1015.4,27.2,
189412,2023-09-05 17:31:57.267,EM500 Co2,450,37.0,1015.6,25.8,
189431,2023-09-05 17:41:58.954,EM500 Co2,446,39.5,1015.7,24.6,
189448,2023-09-05 17:51:57.228,EM500 Co2,463,41.0,1015.9,23.5,
189465,2023-09-05 18:01:57.181,EM500 Co2,457,44.0,1016.1,22.6,
189485,2023-09-05 18:11:57.148,EM500 Co2,450,45.5,1016.3,21.7,
189503,2023-09-05 18:21:57.128,EM500 Co2,470,48.0,1016.6,21.1,
189523,2023-09-05 18:31:57.120,EM500 Co2,517,58.5,1016.7,20.0,
189542,2023-09-05 18:41:57.066,EM500 Co2,519,55.5,1016.8,19.2,
189561,2023-09-05 18:51:58.756,EM500 Co2,546,63.5,1017.1,18.3,
189576,2023-09-05 19:01:57.010,EM500 Co2,531,63.0,1017.3,17.7,
189595,2023-09-05 19:11:56.977,EM500 Co2,549,65.5,1017.3,17.1,
189613,2023-09-05 19:21:56.972,EM500 Co2,539,67.0,1017.5,16.5,
189632,2023-09-05 19:31:56.927,EM500 Co2,534,69.5,1017.6,16.2,
189651,2023-09-05 19:41:56.884,EM500 Co2,552,71.0,1017.9,15.9,
189667,2023-09-05 19:51:56.884,EM500 Co2,522,69.0,1017.9,15.6,
189686,2023-09-05 20:01:56.826,EM500 Co2,552,70.0,1018.1,15.4,
189706,2023-09-05 20:11:56.808,EM500 Co2,550,70.5,1018.2,15.2,
189722,2023-09-05 20:21:56.796,EM500 Co2,559,73.5,1018.2,15.0,
189741,2023-09-05 20:31:56.748,EM500 Co2,542,71.5,1018.3,14.8,
189759,2023-09-05 20:41:56.751,EM500 Co2,539,74.0,1018.3,14.6,
189778,2023-09-05 20:51:56.718,EM500 Co2,567,72.5,1018.4,14.5,
189795,2023-09-05 21:01:56.683,EM500 Co2,588,77.5,1018.6,14.1,
189814,2023-09-05 21:11:56.655,EM500 Co2,519,74.0,1018.7,14.4,
189830,2023-09-05 21:21:56.635,EM500 Co2,516,74.5,1018.7,14.5,
189849,2023-09-05 21:31:56.598,EM500 Co2,517,73.5,1018.8,14.5,
189865,2023-09-05 21:41:56.577,EM500 Co2,525,72.5,1018.9,14.6,
189883,2023-09-05 21:51:56.552,EM500 Co2,532,75.0,1018.9,14.4,
189901,2023-09-05 22:01:56.513,EM500 Co2,504,74.0,1019.1,14.4,
189918,2023-09-05 22:11:56.479,EM500 Co2,547,77.5,1019.1,13.9,
189933,2023-09-05 22:21:56.477,EM500 Co2,509,74.5,1019.2,13.9,
189952,2023-09-05 22:31:56.419,EM500 Co2,489,74.0,1019.2,14.1,
189970,2023-09-05 22:41:56.422,EM500 Co2,514,74.5,1019.3,14.1,100.0
189987,2023-09-05 22:51:56.377,EM500 Co2,488,73.5,1019.2,14.2,
190003,2023-09-05 23:01:56.349,EM500 Co2,489,72.0,1019.2,14.5,
190022,2023-09-05 23:11:56.315,EM500 Co2,487,72.0,1019.1,14.5,
190040,2023-09-05 23:21:56.323,EM500 Co2,489,72.5,1019.1,14.4,
190058,2023-09-05 23:31:56.273,EM500 Co2,480,72.5,1019.1,14.6,
190078,2023-09-05 23:41:56.247,EM500 Co2,502,72.0,1019.0,14.6,
190097,2023-09-05 23:51:56.243,EM500 Co2,499,72.0,1019.0,14.6,
190115,2023-09-06 00:01:56.199,EM500 Co2,501,72.5,1018.9,14.5,
190134,2023-09-06 00:11:56.163,EM500 Co2,482,72.0,1018.9,14.6,
190153,2023-09-06 00:21:56.151,EM500 Co2,473,71.5,1019.0,14.7,
190170,2023-09-06 00:31:56.122,EM500 Co2,479,71.5,1019.0,14.7,
190187,2023-09-06 00:41:56.085,EM500 Co2,475,72.0,1018.9,14.7,
190202,2023-09-06 00:51:56.072,EM500 Co2,508,73.5,1019.0,14.3,
190219,2023-09-06 01:01:56.033,EM500 Co2,529,76.5,1019.0,13.7,
190256,2023-09-06 01:21:55.980,EM500 Co2,521,78.0,1018.9,13.0,
190273,2023-09-06 01:31:55.952,EM500 Co2,508,78.5,1018.9,12.8,
190290,2023-09-06 01:41:55.924,EM500 Co2,537,79.0,1018.8,12.5,
190308,2023-09-06 01:51:55.934,EM500 Co2,515,78.5,1018.9,12.6,
190326,2023-09-06 02:01:55.870,EM500 Co2,496,78.5,1018.7,12.9,
190345,2023-09-06 02:11:55.806,EM500 Co2,492,77.5,1018.6,13.1,
190362,2023-09-06 02:21:55.826,EM500 Co2,510,78.0,1018.7,13.1,
190378,2023-09-06 02:31:55.791,EM500 Co2,515,78.0,1018.6,13.0,
190396,2023-09-06 02:41:55.778,EM500 Co2,510,78.0,1018.6,13.1,
190413,2023-09-06 02:51:55.756,EM500 Co2,513,78.5,1018.5,12.9,
190431,2023-09-06 03:01:55.716,EM500 Co2,485,77.5,1018.6,12.9,
190449,2023-09-06 03:11:55.672,EM500 Co2,505,78.0,1018.5,13.0,
190466,2023-09-06 03:21:55.668,EM500 Co2,526,79.0,1018.5,12.8,
190484,2023-09-06 03:31:55.628,EM500 Co2,498,79.5,1018.5,12.7,
190504,2023-09-06 03:41:55.572,EM500 Co2,501,80.0,1018.3,12.6,
190523,2023-09-06 03:51:55.590,EM500 Co2,499,80.5,1018.3,12.5,
190541,2023-09-06 04:01:55.554,EM500 Co2,497,80.0,1018.3,12.7,
190558,2023-09-06 04:11:55.520,EM500 Co2,523,80.5,1018.2,12.5,
190575,2023-09-06 04:21:55.510,EM500 Co2,517,81.0,1018.3,12.3,
190593,2023-09-06 04:31:55.471,EM500 Co2,493,80.5,1018.2,12.5,
190612,2023-09-06 04:41:55.444,EM500 Co2,489,79.0,1018.2,12.9,
190628,2023-09-06 04:51:55.457,EM500 Co2,508,80.5,1018.1,12.8,
190645,2023-09-06 05:01:55.399,EM500 Co2,523,80.0,1018.2,12.5,
190661,2023-09-06 05:11:55.359,EM500 Co2,500,80.5,1018.3,12.4,
190680,2023-09-06 05:21:55.364,EM500 Co2,527,81.5,1018.4,13.1,
190699,2023-09-06 05:31:55.311,EM500 Co2,507,76.0,1018.2,14.5,
190718,2023-09-06 05:41:55.301,EM500 Co2,491,70.5,1018.2,16.4,
190734,2023-09-06 05:51:55.263,EM500 Co2,477,68.0,1018.2,17.1,
190752,2023-09-06 06:01:55.259,EM500 Co2,485,65.0,1018.3,18.4,
190769,2023-09-06 06:11:55.199,EM500 Co2,476,62.5,1018.3,19.1,
190788,2023-09-06 06:21:55.145,EM500 Co2,484,61.0,1018.2,20.3,
190805,2023-09-06 06:31:55.143,EM500 Co2,470,57.0,1018.3,21.8,
190822,2023-09-06 06:41:55.123,EM500 Co2,475,53.5,1018.2,22.6,
190838,2023-09-06 06:51:55.091,EM500 Co2,464,51.5,1018.2,23.3,
190855,2023-09-06 07:01:55.047,EM500 Co2,475,49.5,1018.2,24.7,
190873,2023-09-06 07:11:55.004,EM500 Co2,472,45.0,1018.1,26.1,
190892,2023-09-06 07:21:55.001,EM500 Co2,469,44.5,1018.1,26.7,
190909,2023-09-06 07:31:54.994,EM500 Co2,474,43.0,1018.1,27.6,
190925,2023-09-06 07:41:54.947,EM500 Co2,471,40.5,1018.1,28.6,
190940,2023-09-06 07:51:54.920,EM500 Co2,460,41.0,1018.0,29.0,
190960,2023-09-06 08:01:54.868,EM500 Co2,455,38.0,1018.0,29.7,
190978,2023-09-06 08:11:54.856,EM500 Co2,466,38.0,1017.9,29.9,
190997,2023-09-06 08:21:54.832,EM500 Co2,456,36.5,1017.9,30.5,
191015,2023-09-06 08:31:54.797,EM500 Co2,467,35.5,1017.9,31.1,
191032,2023-09-06 08:41:54.780,EM500 Co2,460,37.0,1018.0,31.6,
191049,2023-09-06 08:51:54.746,EM500 Co2,444,37.5,1018.0,31.4,
191066,2023-09-06 09:01:54.704,EM500 Co2,455,36.0,1018.0,31.9,
191083,2023-09-06 09:11:54.680,EM500 Co2,462,36.0,1018.0,32.1,
191101,2023-09-06 09:21:54.664,EM500 Co2,450,36.0,1018.0,32.6,
191119,2023-09-06 09:31:54.630,EM500 Co2,446,36.0,1017.8,32.5,
191137,2023-09-06 09:41:56.319,EM500 Co2,432,36.0,1017.8,32.0,
191151,2023-09-06 09:51:54.592,EM500 Co2,462,35.0,1017.7,32.4,
191169,2023-09-06 10:01:54.545,EM500 Co2,470,35.5,1017.7,32.6,
191185,2023-09-06 10:11:54.583,EM500 Co2,456,35.0,1017.5,32.9,
191202,2023-09-06 10:21:54.521,EM500 Co2,425,34.5,1017.4,33.0,
191219,2023-09-06 10:31:54.483,EM500 Co2,424,34.5,1017.4,33.0,
191236,2023-09-06 10:41:54.450,EM500 Co2,421,36.5,1017.3,33.1,
191253,2023-09-06 10:51:54.434,EM500 Co2,452,34.0,1017.3,32.8,
191271,2023-09-06 11:01:54.386,EM500 Co2,452,34.5,1017.2,32.6,
191287,2023-09-06 11:11:54.364,EM500 Co2,453,32.5,1017.1,33.0,
191305,2023-09-06 11:21:54.330,EM500 Co2,429,35.5,1017.0,33.2,
191321,2023-09-06 11:31:54.315,EM500 Co2,444,32.5,1016.9,33.7,
191338,2023-09-06 11:41:54.298,EM500 Co2,460,34.0,1016.8,33.7,
191355,2023-09-06 11:51:54.274,EM500 Co2,422,33.5,1016.7,33.8,
191371,2023-09-06 12:01:54.221,EM500 Co2,447,34.5,1016.7,33.6,
191389,2023-09-06 12:11:54.199,EM500 Co2,435,31.5,1016.5,34.2,
191407,2023-09-06 12:21:54.193,EM500 Co2,437,31.5,1016.3,34.6,
191424,2023-09-06 12:31:54.167,EM500 Co2,425,32.0,1016.2,34.2,
191443,2023-09-06 12:41:54.137,EM500 Co2,418,32.0,1016.1,34.2,
191459,2023-09-06 12:51:54.125,EM500 Co2,465,32.0,1015.9,34.7,
191476,2023-09-06 13:01:54.078,EM500 Co2,438,31.0,1015.7,34.8,
191492,2023-09-06 13:11:54.033,EM500 Co2,442,32.5,1015.6,35.1,
191510,2023-09-06 13:21:54.046,EM500 Co2,445,32.0,1015.5,34.9,
191525,2023-09-06 13:31:53.997,EM500 Co2,425,34.0,1015.3,35.2,
191542,2023-09-06 13:41:53.987,EM500 Co2,419,33.0,1015.2,35.4,
191561,2023-09-06 13:51:53.959,EM500 Co2,435,31.5,1015.0,35.4,
191579,2023-09-06 14:01:53.927,EM500 Co2,425,31.0,1014.9,34.8,
191595,2023-09-06 14:11:53.908,EM500 Co2,449,31.5,1014.8,34.8,
191611,2023-09-06 14:21:53.909,EM500 Co2,452,32.0,1014.7,34.9,
191627,2023-09-06 14:31:53.856,EM500 Co2,427,30.0,1014.5,35.7,
191647,2023-09-06 14:41:53.839,EM500 Co2,445,30.5,1014.4,35.2,
191666,2023-09-06 14:51:53.817,EM500 Co2,437,30.5,1014.4,35.8,
191683,2023-09-06 15:01:53.781,EM500 Co2,435,30.0,1014.2,36.0,
191698,2023-09-06 15:11:53.747,EM500 Co2,414,30.0,1014.1,35.5,
191715,2023-09-06 15:21:53.741,EM500 Co2,440,29.5,1014.1,35.4,
191733,2023-09-06 15:31:53.699,EM500 Co2,447,29.5,1014.2,35.1,
191750,2023-09-06 15:41:53.687,EM500 Co2,434,30.5,1014.2,34.8,
191767,2023-09-06 15:51:53.668,EM500 Co2,409,30.0,1014.1,34.9,
191786,2023-09-06 16:01:53.618,EM500 Co2,433,30.5,1014.0,35.0,
191804,2023-09-06 16:11:53.588,EM500 Co2,423,30.5,1014.0,33.8,
191823,2023-09-06 16:21:53.606,EM500 Co2,419,32.0,1014.0,34.1,
191839,2023-09-06 16:31:53.542,EM500 Co2,417,31.5,1014.0,33.6,
191856,2023-09-06 16:41:53.512,EM500 Co2,406,31.5,1014.0,33.0,
191872,2023-09-06 16:51:53.496,EM500 Co2,435,32.0,1013.9,32.7,
